id;region_id;area_id;city_id;street_id;shortname_region;formalname_region;shortname_area;formalname_area;shortname_city;formalname_city;shortname_street;formalname_street;house_number;building;block;letter;address;houseguid;management_organization_id;built_year;exploitation_start_year;project_type;house_type;is_alarm;method_of_forming_overhaul_fund;floor_count_max;floor_count_min;entrance_count;elevators_count;energy_efficiency;quarters_count;living_quarters_count;unliving_quarters_count;area_total;area_residential;area_non_residential;area_common_property;area_land;parking_square;playground;sportsground;other_beautification;foundation_type;floor_type;wall_material;basement_area;chute_type;chute_count;electrical_type;electrical_entries_count;heating_type;hot_water_type;cold_water_type;sewerage_type;sewerage_cesspools_volume;gas_type;ventilation_type;firefighting_type;drainage_type
6906219;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;17;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 17;fb517b0e-19de-4fcd-ac66-0207d86db35f;6738538;1959;1959;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;2;2;1;0;Не присвоен;8;8;0;294,1;265,7;0;0;1433;0;500;500;;Ленточный;Деревянные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Квартирное отопление (квартирный котел);Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Отсутствует
9156967;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;20;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 20;b884f8ed-0f0e-4d28-bd68-bf60f55568d7;8931428;1976;1976;1-447 С-40;Многоквартирный дом;Нет;На счете регионального оператора;9;9;5;1;C;252;250;2;13290,2;10988,5;1570,7;731;13226;400;499;499;;Столбчатый;Железобетонные;Иные;3245;Отсутствует;0;Центральное;5;Не заполнено;Центральное (открытая система);Центральное;Центральное;;Отсутствует;Вытяжная вентиляция;Автоматическая;Наружные водостоки
6906222;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;20;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 20;b884f8ed-0f0e-4d28-bd68-bf60f55568d7;8931428;1976;1976;1-447 С-40;Многоквартирный дом;Нет;На счете регионального оператора;9;9;5;0;C;252;250;2;13290,2;10988,5;1570,7;731;13226;400;499;499;;Столбчатый;Железобетонные;Каменные, кирпичные;3245;Отсутствует;0;Центральное;5;Центральное;Центральное (открытая система);Центральное;Центральное;;Отсутствует;Вытяжная вентиляция;Автоматическая;Наружные водостоки
6906231;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;20А;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 20А;b8ba1d0d-436d-f350-1e2a-f89999826827;8928446;1978;1978;1-528КП-40;Многоквартирный дом;Нет;На счете регионального оператора;14;14;1;2;Не присвоен;96;96;0;5133,5;4639,2;0;0;45167;0;499;500;0;Сплошной;Железобетонные;Каменные, кирпичные;1234;На лестничной клетке;1;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;0;Отсутствует;Вытяжная вентиляция;Пожарные гидранты;Внутренние водостоки
6906234;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;21.сен;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 21/9;c7fa6446-cf7d-a666-880b-4e6003033c16;6738538;1966;1966;1-447 С;Многоквартирный дом;Нет;На счете регионального оператора;5;5;4;0;Не присвоен;65;64;1;3556,2;2576,9;692,3;692,3;2719;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906237;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;22;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 22;59e5a4ae-b6a6-4e30-ae66-138e8f7ad157;7404685;2008;2009;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;15;15;1;2;Не присвоен;107;100;7;10256,8;7730,7;932,5;932,5;4235;;499;499;;Отсутствует;Иные;Иные;;Отсутствует;1;Центральное;0;Центральное;Центральное (открытая система);Центральное;Центральное;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6906240;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;22А;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 22А;d5ab09d9-3775-2f6e-f2ec-a552c6be2bb6;6738538;1976;1976;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;12;12;2;4;Не присвоен;96;96;0;7256,1;5461,9;0;0;5323;0;500;500;;Сборный;Железобетонные;Каменные, кирпичные;712;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Пожарные гидранты;Внутренние водостоки
6906243;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;23;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 23;1e04e900-4a75-471f-819e-43fbfe8fb04a;6738538;1963;1963;1-447 С;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;Не присвоен;60;54;6;2772,7;2535;316,8;316,8;2174;0;500;500;662.5;Ленточный;Железобетонные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906246;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;24;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 24;ab629553-88ae-4556-a092-b5db139176d4;6738538;1965;1965;1-447 С;Многоквартирный дом;Нет;На счете регионального оператора;4;4;4;0;Не присвоен;64;64;0;2822,3;2573,5;0;0;2485;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906249;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;24А;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 24А;410be0b8-e374-424c-9cef-e5ebc77890fb;7008403;2009;2009;1-447 С-40;Многоквартирный дом;Нет;На специальном счете организации;19;19;1;2;Не присвоен;162;162;;15364,8;9336,9;;624;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6906252;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;25;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 25;b33e918c-d911-43c4-b5c8-4e66eaf5b742;6738538;1965;1965;1-447 С;Многоквартирный дом;Нет;На счете регионального оператора;5;5;4;0;Не присвоен;72;71;1;4740,2;3035,6;488,9;488,9;6529,8;0;500;500;;Ленточный;Железобетонные;Панельные;790;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906255;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;27;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 27;237f6498-2c31-46c7-965a-e435553b9a04;6738538;1958;1958;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;3;3;3;0;Не присвоен;18;17;1;1909,6;1006,9;189,6;189,6;1774,2;0;500;500;548;Ленточный;Железобетонные;Каменные, кирпичные;560;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906261;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;27А;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 27А;e2003909-ac56-4a09-87a9-9b423bda055a;6738538;1958;1958;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;3;3;3;0;C;19;18;1;1918,6;1021,6;165;165;2338;0;500;500;;Сплошной;Железобетонные;Каменные, кирпичные;550;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906264;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;29;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 29;1ed7bd96-9640-41c1-aa7a-67ffa1491608;6738538;1961;1961;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;3;3;3;0;Не присвоен;37;36;1;2141,5;1428,2;605,1;605,1;1464;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906267;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;31;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 31;64cf902c-4bbe-49d8-94f9-9b32c377f682;6738538;1960;1960;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;3;3;2;0;Не присвоен;37;37;0;1785,4;1154,7;0;0;1730;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;539;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906270;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;33;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 33;6dc94cb6-03b7-4fbc-a76a-6978c722eec1;6738538;1960;1960;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;3;3;3;0;Не присвоен;50;49;1;1843,08;1225,58;76,5;76,5;2710;0;500;499;;Ленточный;Железобетонные;Каменные, кирпичные;459;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
9079702;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;35А;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 35А;bc3b1223-babe-f38f-9710-3852b03253b6;6757033;2014;2014;Неопределен;Многоквартирный дом;Нет;Не определен;10;10;4;4;Не присвоен;150;150;0;14039,8;9704,3;0;;;;499;499;;Столбчатый;Железобетонные;Каменные, кирпичные;;Отсутствует;0;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6906273;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;36;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 36;759a415e-00e5-4796-b0c0-0a656ea984ab;6738538;1962;1962;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;2;2;2;0;Не присвоен;16;16;0;687,1;631,9;0;0;1842,8;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Отсутствует
6906276;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;37;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 37;af891c0b-8ddb-472d-8180-76ad2680d1dc;6738538;1975;1975;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;9;9;1;1;Не присвоен;53;52;1;3175,2;1844,9;742,7;742,7;3031;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;287;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6906279;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;39;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 39;569f32cd-cb43-4de8-8929-7d4b51d41d3f;6738538;1970;1970;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;2;0;Не присвоен;128;128;0;4171,24;2657,34;0;0;2756,3;0;500;500;645;Ленточный;Железобетонные;Каменные, кирпичные;1048;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Пожарные гидранты;Наружные водостоки
6906282;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;dc9c4882-e29f-4675-a108-4b99f2bd5225;Респ;Татарстан;;;г;Казань;ул;Даурская;40;;;;Респ. Татарстан, г. Казань, ул. Даурская, д. 40;9b1b9e75-5b0d-4082-8d52-f0c3f07affc2;6738538;1969;1969;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;8;0;C;118;117;1;7954,1;4488,5;1200,4;1200,4;3567;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;1342;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
7884107;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;2;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 2;2ba5be03-794f-4717-9403-6608fac47ab1;6738538;1977;1977;1-447 С-40;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;Не присвоен;149;149;0;4442,4;2957,8;0;0;3892;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;815;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906300;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;3;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 3;9ac441dd-7601-446a-b4e7-8190a4e9a148;6738538;1967;1967;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;4;0;Не присвоен;77;76;1;4514,5;3084,1;239;239;3172;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;802;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Отсутствует
8973735;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;4;;1;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 4, к. 1;4b6035a0-2471-c47b-17ec-a2544a5498f6;6756639;;;;Не заполнено;Нет;Не заполнено;;;;;Не заполнено;0;;;;;;;;;498;498;;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6906303;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;4;;2;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 4, к. 2;e820ba9f-ab73-adea-57d7-2080f9f1bc72;6757459;1978;1978;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;5;5;1;0;Не присвоен;30;30;;2982,8;2009,5;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6906306;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;4;;3;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 4, к. 3;a3328f6c-b630-d5c0-aa6f-31b737327e7e;6757459;1981;1981;Неопределен;Многоквартирный дом;Нет;На счете регионального оператора;5;5;1;0;Не присвоен;30;30;;3027,6;2040,8;;;;;498;498;;Отсутствует;Иные;Иные;;Отсутствует;0;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6906309;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;5;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 5;24c2432c-4cb3-4444-b36e-e75b87bb054c;6738538;1963;1963;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;4;4;4;0;Не присвоен;62;60;2;3228,3;2403,9;145,9;145,9;3663;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;451;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Отсутствует
6906312;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;7;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 7;beab9eba-6a82-47d5-a175-35b288bf163f;6738538;1962;1962;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;3;3;2;0;Не присвоен;24;24;0;1481;948,7;0;0;2401;0;500;500;;Ленточный;Деревянные;Каменные, кирпичные;405;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906315;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;9;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 9;eab89862-01df-471f-befa-00dfb0a1ef13;6738538;1959;1959;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;2;2;2;0;Не присвоен;16;16;0;883,4;649,2;0;0;1787;0;499;500;;Ленточный;Деревянные;Иные;181;Отсутствует;0;Центральное;1;Центральное;Отсутствует;Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Отсутствует
6906288;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;11;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 11;be33bfd3-1133-430d-acd6-68855cbe90a5;6738538;1959;1959;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;2;2;2;0;Не присвоен;16;16;0;886,5;649,5;0;0;1853,4;0;500;500;;Ленточный;Деревянные;Каменные, кирпичные;405;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Отсутствует
6906294;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;13;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 13;39a7b61d-193b-49e0-863c-31d90269e252;6738538;1960;1960;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;3;3;2;0;Не присвоен;23;23;0;1512,3;970,1;0;0;3070;0;500;500;;Ленточный;Деревянные;Каменные, кирпичные;406;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906297;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbb04767-5042-44ca-b888-e81881fbef6f;Респ;Татарстан;;;г;Казань;ул;Даурская 2-я;15;;;;Респ. Татарстан, г. Казань, ул. Даурская 2-я, д. 15;bceb7f1d-b754-4946-8f40-a3af2b456857;6738538;1964;1993;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;4;0;Не присвоен;80;80;0;4907,1;3669,5;0;0;4170;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;808;Отсутствует;0;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;;Отсутствует;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906318;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;867f1028-1031-4a2e-acf6-db6affad57c1;Респ;Татарстан;;;г;Казань;ул;Дачная (Вахитовский р-н);1;;;;Респ. Татарстан, г. Казань, ул. Дачная (Вахитовский р-н), д. 1;5b2a62d0-31e6-441b-ae59-1000821dbc58;6658830;1983;1983;1Р-447 С-54;Многоквартирный дом;Нет;На счете регионального оператора;9;9;1;1;Не присвоен;64;64;0;3659,8;2856;0;563,1;;0;500;500;;Сплошной;Железобетонные;Каменные, кирпичные;0;На лестничной клетке;0;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6906321;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;867f1028-1031-4a2e-acf6-db6affad57c1;Респ;Татарстан;;;г;Казань;ул;Дачная (Вахитовский р-н);3;;;;Респ. Татарстан, г. Казань, ул. Дачная (Вахитовский р-н), д. 3;42afea87-8b8e-4ab5-8644-ec20d37ecb49;6658830;1985;1985;1Р-447 С-25/65;Многоквартирный дом;Нет;На счете регионального оператора;9;9;1;1;Не присвоен;69;69;0;4096,1;3105;0;212,9;;0;500;500;;Сплошной;Железобетонные;Каменные, кирпичные;0;На лестничной клетке;1;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6906327;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;867f1028-1031-4a2e-acf6-db6affad57c1;Респ;Татарстан;;;г;Казань;ул;Дачная (Вахитовский р-н);5;;;;Респ. Татарстан, г. Казань, ул. Дачная (Вахитовский р-н), д. 5;d2e8e4a1-8702-41e5-a4ac-9f12c3173351;6658830;1988;1988;1-447 С-41;Многоквартирный дом;Нет;На счете регионального оператора;9;9;3;3;Не присвоен;106;106;0;6476,8;5717,16;0;102,59;;0;500;500;;Сборный;Железобетонные;Каменные, кирпичные;0;На лестничной клетке;0;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6906330;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;867f1028-1031-4a2e-acf6-db6affad57c1;Респ;Татарстан;;;г;Казань;ул;Дачная (Вахитовский р-н);7;;;;Респ. Татарстан, г. Казань, ул. Дачная (Вахитовский р-н), д. 7;efafeadd-b748-4b6c-80c3-848798cc5831;6658830;1991;1991;1-464 А;Многоквартирный дом;Нет;На счете регионального оператора;9;9;3;3;Не присвоен;146;146;0;8550,3;7902,9;0;647,4;;;500;500;;Сборный;Железобетонные;Каменные, кирпичные;0;На лестничной клетке;4;Центральное;2;Центральное;Центральное (открытая система);Центральное;Отсутствует;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6906333;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;867f1028-1031-4a2e-acf6-db6affad57c1;Респ;Татарстан;;;г;Казань;ул;Дачная (Вахитовский р-н);9;;;;Респ. Татарстан, г. Казань, ул. Дачная (Вахитовский р-н), д. 9;10cb7ee0-9b00-4c54-978d-02214469e737;6658830;1998;1998;1Р-447 С-54;Многоквартирный дом;Нет;На счете регионального оператора;9;9;3;3;Не присвоен;107;107;0;6305,38;5708,97;0;0;;0;500;500;;Столбчатый;Железобетонные;Каменные, кирпичные;0;На лестничной клетке;3;Центральное;2;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
